Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,Y,,per pound,128.0,0.98,0.98,0.98,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,30.0,0.99,0.99,0.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,90.0,4.99,4.99,4.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,706.0,1.32,0.25,1.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,462.0,1.76,0.79,2.69,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,90.0,4.99,4.99,4.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,778.0,1.29,0.5,1.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,322.0,2.03,1.5,2.69,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,145.0,0.84,0.79,1.69,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,90.0,4.99,4.99,4.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,538.0,1.65,0.5,1.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,90.0,1.69,1.69,1.69,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,6.0,1.79,1.79,1.79,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,70.0,2.49,2.49,2.49,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,57.0,1.31,0.99,1.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,5 lb bag,90.0,4.99,4.99,4.99,
2017-03-31,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,662.0,1.11,0.25,1.69,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,347.0,0.95,0.59,0.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,30.0,1.5,1.5,1.5,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,441.0,1.88,0.5,1.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,333.0,1.73,0.98,2.49,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,255.0,2.49,2.49,2.49,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,779.0,1.28,0.33,1.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,136.0,3.99,3.99,3.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,215.0,1.59,0.98,2.49,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,151.0,1.01,0.79,1.69,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,488.0,1.62,0.79,1.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,136.0,1.99,1.99,1.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,469.0,1.64,1.49,1.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,3 lb bag,13.0,2.49,2.49,2.49,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,9.0,1.99,1.99,1.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,7.0,0.99,0.99,0.99,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,5 lb bag,30.0,2.17,1.99,2.49,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,843.0,1.02,0.33,1.69,
2017-04-07,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,Y,,per pound,216.0,1.22,0.99,1.29,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,118.0,0.99,0.99,0.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,677.0,1.35,0.5,1.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,377.0,1.98,1.49,2.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,1106.0,1.31,0.49,1.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,200.0,2.41,1.69,2.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,31.0,1.17,0.99,1.69,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,650.0,1.49,0.99,1.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,123.0,2.77,1.29,2.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,199.0,1.09,0.99,1.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,3 lb bag,13.0,1.99,1.99,1.99,
2017-04-14,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,421.0,0.66,0.33,1.69,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,30.0,0.99,0.99,0.99,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,328.0,0.99,0.49,1.99,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,13.0,2.99,2.99,2.99,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,469.0,1.7,0.99,2.69,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,792.0,1.11,0.49,1.69,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,635.0,1.6,0.89,2.49,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,23.0,1.23,0.99,1.69,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,32.0,1.1,0.5,1.99,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,144.0,2.05,1.99,2.99,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,495.0,1.37,0.69,1.99,
2017-04-21,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,457.0,0.8,0.33,1.69,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,179.0,0.9,0.5,0.99,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,1436.0,1.07,0.5,1.99,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,25.0,4.99,4.99,4.99,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,221.0,1.56,0.99,2.49,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,1345.0,0.97,0.33,1.59,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,128.0,3.98,3.98,3.98,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,24.0,2.15,1.98,2.49,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,15.0,0.99,0.99,0.99,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,555.0,0.93,0.5,1.99,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,144.0,2.52,2.49,2.99,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,693.0,1.45,0.5,2.49,
2017-04-28,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,238.0,0.61,0.33,0.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,28.0,0.92,0.5,1.29,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,138.0,1.32,0.69,1.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,108.0,1.74,1.69,1.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,788.0,0.88,0.47,1.69,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,256.0,1.57,0.99,1.98,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,350.0,1.01,0.99,1.69,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,345.0,1.01,0.99,1.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,322.0,1.99,1.99,1.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,8.0,2.99,2.99,2.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,263.0,2.47,1.69,2.49,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,322.0,1.99,1.99,1.99,
2017-05-05,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,698.0,0.87,0.49,1.69,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,7.0,0.49,0.49,0.49,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,301.0,1.34,0.49,2.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,630.0,2.14,1.49,2.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,517.0,0.89,0.47,1.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,248.0,1.94,0.99,1.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,8.0,0.99,0.99,0.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,358.0,1.48,0.99,1.49,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,162.0,1.76,0.99,1.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,7.0,0.99,0.99,0.99,
2017-05-12,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,485.0,0.54,0.33,0.79,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,18.0,0.5,0.5,0.5,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,736.0,1.15,0.5,2.99,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,9.0,6.99,6.99,6.99,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,189.0,1.58,1.48,1.69,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,669.0,1.18,0.49,1.99,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,317.0,1.55,1.48,1.69,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,9.0,0.99,0.99,0.99,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,119.0,1.45,0.99,1.49,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,297.0,1.27,0.99,1.99,
2017-05-19,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,309.0,0.78,0.33,0.99,
2017-05-26,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,234.0,1.14,0.59,3.99,
2017-05-26,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,300.0,0.9,0.49,1.99,
2017-05-26,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,8.0,0.99,0.99,0.99,
2017-05-26,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,243.0,1.13,0.79,1.49,
2017-05-26,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,255.0,0.99,0.99,0.99,
2017-05-26,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,181.0,0.87,0.25,1.49,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,15.0,1.49,1.49,1.49,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,87.0,0.95,0.5,1.49,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,148.0,0.64,0.49,1.49,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,128.0,2.98,2.98,2.98,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,5.0,0.5,0.5,0.5,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,171.0,1.44,0.5,1.49,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,288.0,0.74,0.33,0.99,
2017-06-02,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,Y,,per pound,13.0,0.69,0.69,0.69,
2017-06-09,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,18.0,0.68,0.5,0.89,
2017-06-09,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,27.0,5.0,5.0,5.0,
2017-06-09,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,81.0,0.87,0.5,1.29,
2017-06-09,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,8.0,0.99,0.99,0.99,
2017-06-09,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,318.0,0.74,0.33,0.99,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,146.0,1.16,0.79,1.49,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,13.0,1.99,1.99,1.99,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,80.0,0.92,0.5,1.49,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,9.0,2.99,2.99,2.99,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,128.0,1.5,1.5,1.5,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,56.0,0.79,0.79,0.79,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,36.0,0.5,0.5,0.5,
2017-06-16,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,Y,,per pound,13.0,0.79,0.79,0.79,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,5.0,0.5,0.5,0.5,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,193.0,1.13,0.5,1.69,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,75.0,1.49,1.49,1.49,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,480.0,0.98,0.5,1.25,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,22.0,3.58,2.99,3.99,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,9.0,1.5,1.5,1.5,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,3 lb bag,13.0,3.99,3.99,3.99,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,168.0,1.25,1.25,1.25,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,7.0,0.99,0.99,0.99,
2017-06-23,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,93.0,0.58,0.5,0.99,
2017-06-30,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,65.0,0.5,0.33,0.99,
2017-06-30,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,48.0,1.29,1.29,1.29,
2017-06-30,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,116.0,1.14,0.79,1.99,
2017-06-30,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,83.0,0.49,0.33,0.5,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,150.0,1.86,0.5,1.99,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,270.0,2.26,1.79,2.49,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,197.0,1.65,0.59,1.99,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,205.0,2.18,1.79,2.49,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,136.0,3.59,3.59,3.59,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,9.0,0.99,0.99,0.99,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,372.0,0.86,0.33,1.29,
2017-07-07,SOUTHWEST U.S.,FRUITS,APPLES,ROME,,,per pound,6.0,0.5,0.5,0.5,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,9.0,1.99,1.99,1.99,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,263.0,0.7,0.49,1.29,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,268.0,1.56,1.39,1.99,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,55.0,1.1,0.5,1.59,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,13.0,3.99,3.99,3.99,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,225.0,1.18,0.89,1.49,
2017-07-14,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,61.0,0.44,0.33,0.69,
2017-07-21,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,70.0,1.69,1.69,1.69,
2017-07-21,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,187.0,1.39,0.33,1.99,
2017-07-21,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,197.0,1.57,0.99,2.49,
2017-07-21,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,218.0,1.4,0.5,1.99,
2017-07-21,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,198.0,1.23,0.98,1.69,
2017-07-21,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,261.0,0.84,0.33,0.99,
2017-07-28,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,137.0,1.62,0.5,1.99,
2017-07-28,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,9.0,1.5,1.5,1.5,
2017-07-28,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,169.0,1.72,0.79,1.99,
2017-07-28,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,9.0,0.99,0.99,0.99,
2017-07-28,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,128.0,0.98,0.98,0.98,
2017-07-28,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,322.0,0.74,0.33,0.99,
2017-08-04,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,168.0,1.35,0.49,1.49,
2017-08-04,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,153.0,1.92,1.29,1.99,
2017-08-04,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,128.0,1.88,1.88,1.88,
2017-08-04,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,128.0,0.49,0.33,0.79,
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,420.0,0.98,0.33,1.49,4.0
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,13.0,1.49,1.49,1.49,
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,272.0,1.05,0.99,1.99,
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,356.0,1.26,0.88,1.99,
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,3 lb bag,9.0,4.79,4.79,4.79,
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,109.0,1.53,1.49,1.59,
2017-08-11,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,231.0,0.72,0.2,0.98,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,134.0,0.86,0.49,0.88,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,118.0,0.99,0.99,0.99,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,462.0,1.79,0.79,1.99,55.0
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,49.0,2.23,1.99,2.29,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,9.0,0.99,0.99,0.99,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,3 lb bag,348.0,2.99,2.99,2.99,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,9.0,0.89,0.89,0.89,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,3 lb bag,9.0,4.79,4.79,4.79,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,348.0,2.99,2.99,2.99,
2017-08-18,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,99.0,0.65,0.49,0.99,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,Y,,per pound,267.0,1.94,1.69,1.99,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,26.0,0.98,0.33,1.49,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,144.0,1.55,1.49,2.49,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,30.0,2.5,2.5,2.5,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,517.0,1.43,0.69,2.19,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,9.0,1.99,1.99,1.99,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,18.0,0.89,0.79,0.99,
2017-08-25,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,144.0,0.53,0.33,0.99,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,70.0,1.49,1.49,1.49,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,15.0,2.79,2.79,2.79,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,381.0,3.94,3.94,3.94,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,544.0,1.26,0.5,1.99,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,264.0,2.96,1.99,2.99,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,17.0,1.99,1.99,1.99,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,MCINTOSH,Y,,per pound,17.0,1.99,1.99,1.99,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,90.0,1.49,1.49,1.49,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,88.0,1.46,1.29,1.49,
2017-09-01,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,224.0,0.87,0.49,0.99,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,53.0,1.03,0.5,1.99,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,411.0,3.72,0.99,3.94,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,1130.0,1.27,0.5,1.99,1.0
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,128.0,3.98,3.98,3.98,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,115.0,1.53,1.49,1.99,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,115.0,3.9,1.99,3.99,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,Y,,per pound,17.0,1.69,1.69,1.69,
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,JONATHAN,,,per pound,16.0,1.18,1.18,1.18,100.0
2017-09-08,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,317.0,0.74,0.33,0.99,
2017-09-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,230.0,1.24,0.79,1.99,
2017-09-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,15.0,2.69,2.69,2.69,
